,Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Max Temp,Max Temp Flag,Min Temp,Min Temp Flag,Avg Temp,Avg Temp Flag
2214,Langdon,48.75989,-98.34458,1633,2022.0,11.0,21.0,22.051,,14.936,,18.494,
2215,Langdon,48.75989,-98.34458,1633,2022.0,11.0,22.0,28.188,,15.782,,21.985,
2216,Langdon,48.75989,-98.34458,1633,2022.0,11.0,23.0,32.490,,18.293,,25.392,
2217,Langdon,48.75989,-98.34458,1633,2022.0,11.0,24.0,30.033,,17.721,,23.877,
2218,Langdon,48.75989,-98.34458,1633,2022.0,11.0,25.0,37.638,,19.875,,28.757,
2219,Langdon,48.75989,-98.34458,1633,2022.0,11.0,26.0,36.126,,23.050,,29.588,
2220,Langdon,48.75989,-98.34458,1633,2022.0,11.0,27.0,28.821,,6.314,,17.568,
2221,Leonard,46.72939,-97.28348,952,2022.0,10.0,29.0,62.762,,29.269,,46.016,
2222,Leonard,46.72939,-97.28348,952,2022.0,10.0,30.0,63.086,,25.030,,44.058,
2223,Leonard,46.72939,-97.28348,952,2022.0,10.0,31.0,67.730,,35.883,,51.807,
2224,Leonard,46.72939,-97.28348,952,2022.0,11.0,1.0,72.572,,27.858,,50.215,
2225,Leonard,46.72939,-97.28348,952,2022.0,11.0,2.0,69.404,,42.654,,56.029,
2226,Leonard,46.72939,-97.28348,952,2022.0,11.0,3.0,51.152,,32.223,,41.688,
2227,Leonard,46.72939,-97.28348,952,2022.0,11.0,4.0,42.003,,18.786,,30.395,
2228,Leonard,46.72939,-97.28348,952,2022.0,11.0,5.0,46.328,,8.960,,27.644,
2229,Leonard,46.72939,-97.28348,952,2022.0,11.0,6.0,45.862,,23.360,,34.611,
2230,Leonard,46.72939,-97.28348,952,2022.0,11.0,7.0,34.180,,12.254,,23.217,
2231,Leonard,46.72939,-97.28348,952,2022.0,11.0,8.0,42.768,,33.881,,38.325,
2232,Leonard,46.72939,-97.28348,952,2022.0,11.0,9.0,40.860,,27.673,,34.267,
2233,Leonard,46.72939,-97.28348,952,2022.0,11.0,10.0,28.074,,20.167,,24.121,
2234,Leonard,46.72939,-97.28348,952,2022.0,11.0,11.0,22.249,,17.899,,20.074,
2235,Leonard,46.72939,-97.28348,952,2022.0,11.0,12.0,20.010,,15.422,,17.716,
2236,Leonard,46.72939,-97.28348,952,2022.0,11.0,13.0,23.090,,14.882,,18.986,
2237,Leonard,46.72939,-97.28348,952,2022.0,11.0,14.0,25.556,,17.728,,21.642,
2238,Leonard,46.72939,-97.28348,952,2022.0,11.0,15.0,24.732,,19.216,,21.974,
2239,Leonard,46.72939,-97.28348,952,2022.0,11.0,16.0,26.598,,5.198,,15.898,
2240,Leonard,46.72939,-97.28348,952,2022.0,11.0,17.0,26.393,,11.858,,19.126,
2241,Leonard,46.72939,-97.28348,952,2022.0,11.0,18.0,19.773,,2.984,,11.379,
2242,Leonard,46.72939,-97.28348,952,2022.0,11.0,19.0,19.868,,4.280,,12.074,
2243,Leonard,46.72939,-97.28348,952,2022.0,11.0,20.0,25.138,,10.472,,17.805,
2244,Leonard,46.72939,-97.28348,952,2022.0,11.0,21.0,25.716,,18.302,,22.009,
2245,Leonard,46.72939,-97.28348,952,2022.0,11.0,22.0,32.286,,17.024,,24.655,
2246,Leonard,46.72939,-97.28348,952,2022.0,11.0,23.0,37.938,,17.582,,27.760,
2247,Leonard,46.72939,-97.28348,952,2022.0,11.0,24.0,35.029,,16.988,,26.009,
2248,Leonard,46.72939,-97.28348,952,2022.0,11.0,25.0,39.452,,23.077,,31.265,
2249,Leonard,46.72939,-97.28348,952,2022.0,11.0,26.0,40.041,,29.916,,34.979,
2250,Leonard,46.72939,-97.28348,952,2022.0,11.0,27.0,35.661,,18.810,,27.236,
2251,Liberty,47.905682,-102.219613,2097,2022.0,10.0,29.0,58.028,,36.511,,47.270,
2252,Liberty,47.905682,-102.219613,2097,2022.0,10.0,30.0,62.258,,31.987,,47.123,
2253,Liberty,47.905682,-102.219613,2097,2022.0,10.0,31.0,60.386,,40.140,,50.263,
2254,Liberty,47.905682,-102.219613,2097,2022.0,11.0,1.0,68.522,,41.551,,55.037,
2255,Liberty,47.905682,-102.219613,2097,2022.0,11.0,2.0,64.742,,36.833,,50.788,
2256,Liberty,47.905682,-102.219613,2097,2022.0,11.0,3.0,36.961,,18.754,,27.858,
2257,Liberty,47.905682,-102.219613,2097,2022.0,11.0,4.0,48.254,,18.178,,33.216,
2258,Liberty,47.905682,-102.219613,2097,2022.0,11.0,5.0,49.550,,29.190,,39.370,
2259,Liberty,47.905682,-102.219613,2097,2022.0,11.0,6.0,34.241,,13.748,,23.995,
2260,Liberty,47.905682,-102.219613,2097,2022.0,11.0,7.0,27.660,,9.248,,18.454,
2261,Liberty,47.905682,-102.219613,2097,2022.0,11.0,8.0,34.189,,17.746,,25.968,
2262,Liberty,47.905682,-102.219613,2097,2022.0,11.0,9.0,21.078,,13.784,,17.431,
2263,Liberty,47.905682,-102.219613,2097,2022.0,11.0,10.0,13.928,,4.010,,8.969,
2264,Liberty,47.905682,-102.219613,2097,2022.0,11.0,11.0,13.010,,-5.044,,3.983,
2265,Liberty,47.905682,-102.219613,2097,2022.0,11.0,12.0,10.778,,-5.386,,2.696,
2266,Liberty,47.905682,-102.219613,2097,2022.0,11.0,13.0,14.324,,3.992,,9.158,
2267,Liberty,47.905682,-102.219613,2097,2022.0,11.0,14.0,17.692,,3.938,,10.815,
2268,Liberty,47.905682,-102.219613,2097,2022.0,11.0,15.0,14.000,,2.606,,8.303,
2269,Liberty,47.905682,-102.219613,2097,2022.0,11.0,16.0,27.711,,10.004,,18.858,
2270,Liberty,47.905682,-102.219613,2097,2022.0,11.0,17.0,16.934,,0.878,,8.906,
2271,Liberty,47.905682,-102.219613,2097,2022.0,11.0,18.0,18.752,,0.806,,9.779,
2272,Liberty,47.905682,-102.219613,2097,2022.0,11.0,19.0,21.699,,10.976,,16.338,
2273,Liberty,47.905682,-102.219613,2097,2022.0,11.0,20.0,30.088,,15.800,,22.944,
2274,Liberty,47.905682,-102.219613,2097,2022.0,11.0,21.0,26.532,,11.984,,19.258,
2275,Liberty,47.905682,-102.219613,2097,2022.0,11.0,22.0,38.473,,19.301,,28.887,
2276,Liberty,47.905682,-102.219613,2097,2022.0,11.0,23.0,37.096,,24.141,,30.619,
2277,Liberty,47.905682,-102.219613,2097,2022.0,11.0,24.0,39.693,,23.194,,31.444,
2278,Liberty,47.905682,-102.219613,2097,2022.0,11.0,25.0,46.850,,29.525,,38.188,
2279,Liberty,47.905682,-102.219613,2097,2022.0,11.0,26.0,38.426,,22.662,,30.544,
2280,Liberty,47.905682,-102.219613,2097,2022.0,11.0,27.0,34.984,,20.946,,27.965,
2281,Linton,46.32716,-100.28146,1973,2022.0,10.0,29.0,60.422,,30.376,,45.399,
2282,Linton,46.32716,-100.28146,1973,2022.0,10.0,30.0,61.268,,29.854,,45.561,
2283,Linton,46.32716,-100.28146,1973,2022.0,10.0,31.0,64.094,,33.636,,48.865,
2284,Linton,46.32716,-100.28146,1973,2022.0,11.0,1.0,72.734,,34.543,,53.639,
2285,Linton,46.32716,-100.28146,1973,2022.0,11.0,2.0,77.450,,41.085,,59.268,
2286,Linton,46.32716,-100.28146,1973,2022.0,11.0,3.0,41.149,,22.647,,31.898,
2287,Linton,46.32716,-100.28146,1973,2022.0,11.0,4.0,43.857,,15.872,,29.865,
2288,Linton,46.32716,-100.28146,1973,2022.0,11.0,5.0,49.712,,22.239,,35.976,
2289,Linton,46.32716,-100.28146,1973,2022.0,11.0,6.0,39.754,,14.288,,27.021,
2290,Linton,46.32716,-100.28146,1973,2022.0,11.0,7.0,31.404,,7.178,,19.291,
2291,Linton,46.32716,-100.28146,1973,2022.0,11.0,8.0,48.560,,23.220,,35.890,
2292,Linton,46.32716,-100.28146,1973,2022.0,11.0,9.0,28.008,,22.019,,25.014,
2293,Linton,46.32716,-100.28146,1973,2022.0,11.0,10.0,21.994,,12.866,,17.430,
2294,Linton,46.32716,-100.28146,1973,2022.0,11.0,11.0,13.118,,-0.400,,6.359,
2295,Linton,46.32716,-100.28146,1973,2022.0,11.0,12.0,12.344,,-6.034,,3.155,
2296,Linton,46.32716,-100.28146,1973,2022.0,11.0,13.0,17.438,,6.386,,11.912,
2297,Linton,46.32716,-100.28146,1973,2022.0,11.0,14.0,18.151,,5.054,,11.603,
2298,Linton,46.32716,-100.28146,1973,2022.0,11.0,15.0,14.072,,8.816,,11.444,
2299,Linton,46.32716,-100.28146,1973,2022.0,11.0,16.0,27.064,,3.848,,15.456,
2300,Linton,46.32716,-100.28146,1973,2022.0,11.0,17.0,22.046,,2.858,,12.452,
2301,Linton,46.32716,-100.28146,1973,2022.0,11.0,18.0,18.696,,-2.200,,8.248,
2302,Linton,46.32716,-100.28146,1973,2022.0,11.0,19.0,18.401,,7.808,,13.105,
2303,Linton,46.32716,-100.28146,1973,2022.0,11.0,20.0,28.582,,9.590,,19.086,
2304,Linton,46.32716,-100.28146,1973,2022.0,11.0,21.0,28.450,,14.198,,21.324,
2305,Linton,46.32716,-100.28146,1973,2022.0,11.0,22.0,31.626,,13.784,,22.705,
2306,Linton,46.32716,-100.28146,1973,2022.0,11.0,23.0,35.148,,22.276,,28.712,
2307,Linton,46.32716,-100.28146,1973,2022.0,11.0,24.0,33.118,,23.176,,28.147,
2308,Linton,46.32716,-100.28146,1973,2022.0,11.0,25.0,43.828,,22.557,,33.193,
2309,Linton,46.32716,-100.28146,1973,2022.0,11.0,26.0,42.087,,23.590,,32.839,
2310,Linton,46.32716,-100.28146,1973,2022.0,11.0,27.0,32.295,,10.706,,21.501,
2311,Lisbon,46.44473,-97.72105,1222,2022.0,10.0,29.0,62.366,,38.120,,50.243,
2312,Lisbon,46.44473,-97.72105,1222,2022.0,10.0,30.0,62.240,,33.251,,47.746,
2313,Lisbon,46.44473,-97.72105,1222,2022.0,10.0,31.0,66.902,,36.700,,51.801,
2314,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,1.0,73.508,,33.309,,53.409,
2315,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,2.0,72.194,,39.994,,56.094,
2316,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,3.0,52.088,,31.465,,41.777,
2317,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,4.0,41.648,,18.367,,30.008,
2318,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,5.0,46.562,,12.920,,29.741,
2319,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,6.0,47.588,,22.863,,35.226,
2320,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,7.0,31.278,,14.648,,22.963,
2321,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,8.0,41.916,,31.158,,36.537,
2322,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,9.0,41.320,,25.896,,33.608,
2323,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,10.0,27.898,,18.410,,23.154,
2324,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,11.0,21.069,,12.488,,16.779,
2325,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,12.0,18.304,,12.812,,15.558,
2326,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,13.0,20.802,,12.146,,16.474,
2327,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,14.0,27.563,,19.053,,23.308,
2328,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,15.0,23.106,,19.461,,21.284,
2329,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,16.0,27.054,,6.638,,16.846,
2330,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,17.0,26.130,,11.318,,18.724,
2331,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,18.0,19.969,,2.570,,11.270,
2332,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,19.0,19.317,,6.746,,13.032,
2333,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,20.0,26.719,,11.246,,18.983,
2334,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,21.0,26.834,,18.009,,22.422,
2335,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,22.0,32.767,,17.767,,25.267,
2336,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,23.0,38.921,,22.973,,30.947,
2337,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,24.0,33.841,,25.826,,29.834,
2338,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,25.0,40.471,,25.248,,32.860,
2339,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,26.0,40.570,,29.883,,35.227,
2340,Lisbon,46.44473,-97.72105,1222,2022.0,11.0,27.0,34.137,,20.350,,27.244,
2341,Little Falls,45.93214,-94.25144,1109,2022.0,10.0,29.0,69.404,,35.148,,52.276,
2342,Little Falls,45.93214,-94.25144,1109,2022.0,10.0,30.0,61.574,,27.091,,44.333,
2343,Little Falls,45.93214,-94.25144,1109,2022.0,10.0,31.0,65.714,,21.420,,43.567,
2344,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,1.0,71.798,,28.240,,50.019,
2345,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,2.0,74.696,,46.922,,60.809,
2346,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,3.0,62.402,,38.361,,50.382,
2347,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,4.0,41.794,,24.373,,33.084,
2348,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,5.0,47.498,,20.509,,34.004,
2349,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,6.0,44.600,,27.829,,36.215,
2350,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,7.0,34.626,,20.016,,27.321,
2351,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,8.0,44.850,,31.617,,38.234,
2352,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,9.0,50.036,,43.225,,46.631,
2353,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,10.0,44.344,,22.811,,33.578,
2354,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,11.0,30.011,,22.894,,26.453,
2355,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,12.0,25.650,,23.223,,24.437,
2356,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,13.0,26.470,,21.745,,24.108,
2357,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,14.0,27.878,,21.499,,24.689,
2358,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,15.0,31.015,,26.517,,28.766,
2359,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,16.0,28.207,,16.808,,22.508,
2360,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,17.0,25.410,,16.322,,20.866,
2361,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,18.0,19.479,,12.866,,16.173,
2362,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,19.0,18.331,,3.164,,10.748,
2363,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,20.0,27.799,,7.376,,17.588,
2364,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,21.0,24.165,,16.970,,20.568,
2365,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,22.0,35.051,,15.584,,25.318,
2366,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,23.0,42.823,,11.804,,27.314,
2367,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,24.0,42.717,,20.763,,31.740,
2368,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,25.0,44.519,,17.150,,30.835,
2369,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,26.0,51.296,,30.555,,40.926,
2370,Little Falls,45.93214,-94.25144,1109,2022.0,11.0,27.0,37.443,,21.913,,29.678,
2371,Logan Center,47.80258,-97.77438,1357,2022.0,10.0,29.0,59.900,,35.474,,47.687,
2372,Logan Center,47.80258,-97.77438,1357,2022.0,10.0,30.0,59.162,,31.287,,45.225,
2373,Logan Center,47.80258,-97.77438,1357,2022.0,10.0,31.0,59.954,,35.285,,47.620,
2374,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,1.0,66.992,,33.957,,50.475,
2375,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,2.0,68.522,,39.646,,54.084,
2376,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,3.0,48.452,,27.842,,38.147,
2377,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,4.0,41.619,,15.800,,28.710,
2378,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,5.0,43.286,,21.562,,32.424,
2379,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,6.0,41.016,,22.001,,31.509,
2380,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,7.0,30.330,,14.648,,22.489,
2381,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,8.0,38.458,,30.304,,34.381,
2382,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,9.0,37.704,,20.206,,28.955,
2383,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,10.0,20.817,,15.692,,18.255,
2384,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,11.0,19.686,,7.358,,13.522,
2385,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,12.0,15.494,,10.796,,13.145,
2386,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,13.0,18.680,,10.688,,14.684,
2387,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,14.0,21.438,,16.988,,19.213,
2388,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,15.0,22.361,,6.638,,14.500,
2389,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,16.0,25.156,,2.264,,13.710,
2390,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,17.0,22.989,,8.906,,15.948,
2391,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,18.0,18.268,,-0.202,,9.033,
2392,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,19.0,18.361,,2.084,,10.223,
2393,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,20.0,25.275,,8.564,,16.920,
2394,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,21.0,23.661,,17.883,,20.772,
2395,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,22.0,29.770,,17.728,,23.749,
2396,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,23.0,38.809,,21.951,,30.380,
2397,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,24.0,32.463,,23.736,,28.100,
2398,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,25.0,39.315,,22.980,,31.148,
2399,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,26.0,40.226,,24.206,,32.216,
2400,Logan Center,47.80258,-97.77438,1357,2022.0,11.0,27.0,32.961,,15.116,,24.039,
2401,Maddock,47.99178,-99.53329,1614,2022.0,10.0,29.0,60.494,,32.907,,46.701,
2402,Maddock,47.99178,-99.53329,1614,2022.0,10.0,30.0,62.888,,24.199,,43.544,
2403,Maddock,47.99178,-99.53329,1614,2022.0,10.0,31.0,61.214,,34.700,,47.957,
2404,Maddock,47.99178,-99.53329,1614,2022.0,11.0,1.0,71.798,,32.464,,52.131,
2405,Maddock,47.99178,-99.53329,1614,2022.0,11.0,2.0,71.816,,39.371,,55.594,
2406,Maddock,47.99178,-99.53329,1614,2022.0,11.0,3.0,40.554,,21.796,,31.175,
2407,Maddock,47.99178,-99.53329,1614,2022.0,11.0,4.0,44.890,,8.258,,26.574,
2408,Maddock,47.99178,-99.53329,1614,2022.0,11.0,5.0,46.958,,18.097,,32.528,
2409,Maddock,47.99178,-99.53329,1614,2022.0,11.0,6.0,38.017,,17.168,,27.593,
2410,Maddock,47.99178,-99.53329,1614,2022.0,11.0,7.0,28.976,,3.218,,16.097,
2411,Maddock,47.99178,-99.53329,1614,2022.0,11.0,8.0,41.792,,26.119,,33.956,
2412,Maddock,47.99178,-99.53329,1614,2022.0,11.0,9.0,29.791,,17.402,,23.597,
2413,Maddock,47.99178,-99.53329,1614,2022.0,11.0,10.0,18.453,,15.512,,16.983,
2414,Maddock,47.99178,-99.53329,1614,2022.0,11.0,11.0,18.061,,-1.066,,8.498,
2415,Maddock,47.99178,-99.53329,1614,2022.0,11.0,12.0,12.344,,-7.564,,2.390,
2416,Maddock,47.99178,-99.53329,1614,2022.0,11.0,13.0,14.180,,6.008,,10.094,
2417,Maddock,47.99178,-99.53329,1614,2022.0,11.0,14.0,20.268,,13.226,,16.747,
2418,Maddock,47.99178,-99.53329,1614,2022.0,11.0,15.0,18.205,,-1.948,,8.129,
2419,Maddock,47.99178,-99.53329,1614,2022.0,11.0,16.0,26.348,,-5.170,,10.589,
2420,Maddock,47.99178,-99.53329,1614,2022.0,11.0,17.0,20.176,,5.108,,12.642,
2421,Maddock,47.99178,-99.53329,1614,2022.0,11.0,18.0,18.034,,-1.210,,8.412,
2422,Maddock,47.99178,-99.53329,1614,2022.0,11.0,19.0,19.447,,1.976,,10.712,
2423,Maddock,47.99178,-99.53329,1614,2022.0,11.0,20.0,28.116,,6.656,,17.386,
2424,Maddock,47.99178,-99.53329,1614,2022.0,11.0,21.0,25.084,,5.972,,15.528,
2425,Maddock,47.99178,-99.53329,1614,2022.0,11.0,22.0,31.017,,15.368,,23.193,
2426,Maddock,47.99178,-99.53329,1614,2022.0,11.0,23.0,36.408,,17.798,,27.103,
2427,Maddock,47.99178,-99.53329,1614,2022.0,11.0,24.0,33.980,,21.564,,27.772,
2428,Maddock,47.99178,-99.53329,1614,2022.0,11.0,25.0,39.762,,23.576,,31.669,
2429,Maddock,47.99178,-99.53329,1614,2022.0,11.0,26.0,37.371,,22.644,,30.008,
2430,Maddock,47.99178,-99.53329,1614,2022.0,11.0,27.0,31.933,,12.272,,22.103,
2431,Mandan,46.77356,-100.91401,1935,2022.0,10.0,29.0,62.384,,33.685,,48.035,
2432,Mandan,46.77356,-100.91401,1935,2022.0,10.0,30.0,63.770,,26.469,,45.120,
2433,Mandan,46.77356,-100.91401,1935,2022.0,10.0,31.0,63.626,,31.469,,47.548,
2434,Mandan,46.77356,-100.91401,1935,2022.0,11.0,1.0,73.904,,35.481,,54.693,
2435,Mandan,46.77356,-100.91401,1935,2022.0,11.0,2.0,75.668,,39.726,,57.697,
2436,Mandan,46.77356,-100.91401,1935,2022.0,11.0,3.0,39.807,,21.619,,30.713,
2437,Mandan,46.77356,-100.91401,1935,2022.0,11.0,4.0,45.223,,10.904,,28.064,
2438,Mandan,46.77356,-100.91401,1935,2022.0,11.0,5.0,46.976,,25.774,,36.375,
2439,Mandan,46.77356,-100.91401,1935,2022.0,11.0,6.0,38.910,,15.224,,27.067,
2440,Mandan,46.77356,-100.91401,1935,2022.0,11.0,7.0,30.861,,5.612,,18.237,
2441,Mandan,46.77356,-100.91401,1935,2022.0,11.0,8.0,39.346,,25.641,,32.494,
2442,Mandan,46.77356,-100.91401,1935,2022.0,11.0,9.0,25.700,,20.304,,23.002,
2443,Mandan,46.77356,-100.91401,1935,2022.0,11.0,10.0,20.921,,9.878,,15.400,
2444,Mandan,46.77356,-100.91401,1935,2022.0,11.0,11.0,12.308,,-1.444,,5.432,
2445,Mandan,46.77356,-100.91401,1935,2022.0,11.0,12.0,6.458,,-8.194,,-0.868,
2446,Mandan,46.77356,-100.91401,1935,2022.0,11.0,13.0,16.160,,0.626,,8.393,
2447,Mandan,46.77356,-100.91401,1935,2022.0,11.0,14.0,22.964,,2.588,,12.776,
2448,Mandan,46.77356,-100.91401,1935,2022.0,11.0,15.0,15.584,,9.086,,12.335,
2449,Mandan,46.77356,-100.91401,1935,2022.0,11.0,16.0,27.581,,3.938,,15.760,
2450,Mandan,46.77356,-100.91401,1935,2022.0,11.0,17.0,21.832,,1.490,,11.661,
2451,Mandan,46.77356,-100.91401,1935,2022.0,11.0,18.0,18.761,,0.536,,9.649,
2452,Mandan,46.77356,-100.91401,1935,2022.0,11.0,19.0,18.856,,11.192,,15.024,
2453,Mandan,46.77356,-100.91401,1935,2022.0,11.0,20.0,28.958,,13.928,,21.443,
2454,Mandan,46.77356,-100.91401,1935,2022.0,11.0,21.0,28.125,,15.872,,21.999,
2455,Mandan,46.77356,-100.91401,1935,2022.0,11.0,22.0,36.370,,16.862,,26.616,
2456,Mandan,46.77356,-100.91401,1935,2022.0,11.0,23.0,33.732,,18.630,,26.181,
2457,Mandan,46.77356,-100.91401,1935,2022.0,11.0,24.0,35.877,,24.431,,30.154,
2458,Mandan,46.77356,-100.91401,1935,2022.0,11.0,25.0,45.264,,25.171,,35.218,
2459,Mandan,46.77356,-100.91401,1935,2022.0,11.0,26.0,42.913,,21.074,,31.994,
2460,Mandan,46.77356,-100.91401,1935,2022.0,11.0,27.0,32.238,,10.706,,21.472,
2461,Marion,46.56453,-98.32759,1465,2022.0,10.0,29.0,62.906,,31.847,,47.377,
2462,Marion,46.56453,-98.32759,1465,2022.0,10.0,30.0,62.078,,24.170,,43.124,
2463,Marion,46.56453,-98.32759,1465,2022.0,10.0,31.0,67.496,,29.989,,48.743,
2464,Marion,46.56453,-98.32759,1465,2022.0,11.0,1.0,71.762,,31.442,,51.602,
2465,Marion,46.56453,-98.32759,1465,2022.0,11.0,2.0,70.592,,41.479,,56.036,
2466,Marion,46.56453,-98.32759,1465,2022.0,11.0,3.0,46.305,,29.327,,37.816,
2467,Marion,46.56453,-98.32759,1465,2022.0,11.0,4.0,42.438,,16.790,,29.614,
2468,Marion,46.56453,-98.32759,1465,2022.0,11.0,5.0,46.616,,15.116,,30.866,
2469,Marion,46.56453,-98.32759,1465,2022.0,11.0,6.0,46.058,,21.657,,33.858,
2470,Marion,46.56453,-98.32759,1465,2022.0,11.0,7.0,30.306,,12.092,,21.199,
2471,Marion,46.56453,-98.32759,1465,2022.0,11.0,8.0,46.384,,29.880,,38.132,
2472,Marion,46.56453,-98.32759,1465,2022.0,11.0,9.0,36.612,,24.395,,30.504,
2473,Marion,46.56453,-98.32759,1465,2022.0,11.0,10.0,25.218,,17.474,,21.346,
2474,Marion,46.56453,-98.32759,1465,2022.0,11.0,11.0,19.089,,8.564,,13.827,
2475,Marion,46.56453,-98.32759,1465,2022.0,11.0,12.0,15.962,,11.390,,13.676,
2476,Marion,46.56453,-98.32759,1465,2022.0,11.0,13.0,19.564,,11.570,,15.567,
2477,Marion,46.56453,-98.32759,1465,2022.0,11.0,14.0,24.710,,13.712,,19.211,
2478,Marion,46.56453,-98.32759,1465,2022.0,11.0,15.0,21.310,,14.954,,18.132,
2479,Marion,46.56453,-98.32759,1465,2022.0,11.0,16.0,26.773,,2.084,,14.429,
2480,Marion,46.56453,-98.32759,1465,2022.0,11.0,17.0,25.511,,10.022,,17.767,
2481,Marion,46.56453,-98.32759,1465,2022.0,11.0,18.0,19.130,,2.156,,10.643,
2482,Marion,46.56453,-98.32759,1465,2022.0,11.0,19.0,18.973,,4.028,,11.501,
2483,Marion,46.56453,-98.32759,1465,2022.0,11.0,20.0,27.907,,8.366,,18.137,
2484,Marion,46.56453,-98.32759,1465,2022.0,11.0,21.0,27.748,,14.450,,21.099,
2485,Marion,46.56453,-98.32759,1465,2022.0,11.0,22.0,33.316,,14.936,,24.126,
2486,Marion,46.56453,-98.32759,1465,2022.0,11.0,23.0,35.461,,19.137,,27.299,
2487,Marion,46.56453,-98.32759,1465,2022.0,11.0,24.0,32.686,,23.634,,28.160,
2488,Marion,46.56453,-98.32759,1465,2022.0,11.0,25.0,41.859,,23.059,,32.459,
2489,Marion,46.56453,-98.32759,1465,2022.0,11.0,26.0,39.330,,26.046,,32.688,
2490,Marion,46.56453,-98.32759,1465,2022.0,11.0,27.0,31.946,,15.764,,23.855,
2491,Mavie,48.12115,-95.97144,1158,2022.0,10.0,29.0,56.084,,30.353,,43.219,
